,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
3652,10003653,110001,33,4.0,Graduate,9.0,552000,0,no,no,no,no
3653,10003654,110003,50,2.0,Graduate,27.0,256000,0,no,no,no,no
3654,10003655,110014,51,4.0,Under Graduate,28.0,488000,1416000,no,no,no,no
3655,10003656,110014,46,1.0,Under Graduate,22.0,1000000,0,no,no,yes,no
3656,10003657,110014,33,4.0,Graduate,8.0,240000,0,no,yes,no,no
3657,10003658,110003,50,2.0,Graduate,26.0,832000,0,no,no,yes,no
3658,10003659,110014,58,1.0,Under Graduate,35.0,192000,0,no,no,no,no
3659,10003660,110001,31,1.0,Graduate,7.0,176000,0,no,no,no,no
3660,10003661,110011,36,2.0,Graduate,12.0,472000,0,no,no,no,no
3661,10003662,110001,27,1.0,Graduate,4.0,960000,0,yes,yes,no,yes
3662,10003663,110014,33,2.0,Under Graduate,9.0,1312000,4000000,no,no,no,no
3663,10003664,110003,24,4.0,Under Graduate,2.0,480000,0,yes,no,yes,no
3664,10003665,110011,46,3.0,Graduate,24.0,344000,0,no,no,yes,no
3665,10003666,110003,41,3.0,Under Graduate,19.0,560000,0,no,yes,no,no
3666,10003667,110001,58,2.0,Under Graduate,35.0,408000,0,no,no,yes,no
3667,10003668,110014,25,4.0,Under Graduate,3.0,472000,0,no,no,yes,no
3668,10003669,110014,36,4.0,Post Graduate,13.0,1032000,600000,no,no,yes,yes
3669,10003670,110004,38,2.0,Graduate,15.0,176000,0,no,no,yes,no
3670,10003671,110003,36,4.0,Graduate,14.0,232000,0,no,no,yes,no
3671,10003672,110011,48,1.0,Post Graduate,25.0,144000,0,no,no,yes,no
3672,10003673,110011,36,3.0,Post Graduate,13.0,520000,0,no,no,yes,no
3673,10003674,110003,32,4.0,Under Graduate,9.0,520000,0,no,no,no,no
3674,10003675,110003,40,1.0,Under Graduate,16.0,304000,0,no,yes,no,no
3675,10003676,110001,58,2.0,Under Graduate,34.0,880000,0,no,no,yes,no
3676,10003677,110004,60,1.0,Graduate,37.0,176000,888000,no,no,yes,no
3677,10003678,110004,57,2.0,Under Graduate,33.0,344000,0,no,no,no,no
3678,10003679,110001,47,4.0,Under Graduate,25.0,240000,0,no,no,no,no
3679,10003680,110001,47,2.0,Under Graduate,23.0,1072000,0,no,no,yes,no
3680,10003681,110004,34,3.0,Under Graduate,11.0,256000,0,no,no,no,no
3681,10003682,110011,31,1.0,Under Graduate,9.0,1112000,0,no,no,no,no
3682,10003683,110011,41,2.0,Under Graduate,17.0,360000,0,no,no,no,no
3683,10003684,110011,51,3.0,Graduate,27.0,496000,0,no,yes,no,no
3684,10003685,110001,55,4.0,Graduate,31.0,408000,824000,no,no,yes,no
3685,10003686,110011,51,1.0,Post Graduate,27.0,744000,2504000,no,no,no,no
3686,10003687,110014,58,1.0,Under Graduate,35.0,976000,0,no,no,no,no
3687,10003688,110004,32,1.0,Under Graduate,10.0,360000,0,no,no,no,no
3688,10003689,110003,49,1.0,Under Graduate,26.0,1432000,0,no,yes,yes,no
3689,10003690,110004,34,3.0,Under Graduate,12.0,512000,1640000,no,no,no,no
3690,10003691,110011,61,2.0,Under Graduate,39.0,328000,0,no,no,no,no
3691,10003692,110004,35,2.0,Post Graduate,13.0,464000,0,no,no,no,no
3692,10003693,110014,55,4.0,Under Graduate,33.0,512000,0,no,no,yes,no
3693,10003694,110003,50,3.0,Graduate,27.0,224000,0,no,no,no,no
3694,10003695,110001,36,1.0,Post Graduate,8.0,168000,0,no,no,yes,no
3695,10003696,110014,59,1.0,Graduate,35.0,480000,0,no,no,yes,no
3696,10003697,110014,29,2.0,Under Graduate,5.0,624000,0,no,no,no,no
3697,10003698,110011,37,3.0,Post Graduate,13.0,472000,0,no,no,no,no
3698,10003699,110003,36,3.0,Post Graduate,12.0,472000,0,yes,yes,yes,no
3699,10003700,110004,44,4.0,Graduate,22.0,664000,0,no,no,yes,no
3700,10003701,110004,46,1.0,Under Graduate,22.0,1024000,0,no,yes,no,no
3701,10003702,110001,56,1.0,Under Graduate,33.0,760000,0,no,no,yes,no
3702,10003703,110003,48,4.0,Post Graduate,25.0,1280000,3280000,no,no,no,yes
3703,10003704,110004,65,4.0,Post Graduate,41.0,624000,0,no,yes,no,no
3704,10003705,110004,34,2.0,Graduate,11.0,1472000,0,no,no,no,yes
3705,10003706,110003,28,3.0,Under Graduate,4.0,240000,0,no,no,yes,no
3706,10003707,110001,56,2.0,Post Graduate,33.0,408000,984000,no,no,yes,no
3707,10003708,110011,41,1.0,Post Graduate,18.0,280000,0,no,no,no,no
3708,10003709,110014,29,4.0,Post Graduate,1.0,592000,0,no,no,no,no
3709,10003710,110001,35,4.0,Graduate,11.0,344000,0,no,yes,no,no
3710,10003711,110011,47,2.0,Graduate,22.0,184000,0,no,no,yes,no
3711,10003712,110004,25,4.0,Under Graduate,1.0,160000,792000,no,no,yes,no
3712,10003713,110001,48,1.0,Under Graduate,25.0,896000,0,no,no,no,no
3713,10003714,110014,44,3.0,Graduate,20.0,592000,0,no,no,yes,no
3714,10003715,110011,47,2.0,Post Graduate,23.0,520000,1856000,no,no,no,no
3715,10003716,110004,27,2.0,Under Graduate,5.0,992000,0,no,no,no,no
3716,10003717,110001,53,3.0,Under Graduate,29.0,520000,0,no,no,no,no
3717,10003718,110001,59,3.0,Post Graduate,37.0,584000,2280000,no,no,no,no
3718,10003719,110003,43,2.0,Post Graduate,19.0,64000,0,no,no,no,no
3719,10003720,110014,31,3.0,Under Graduate,8.0,424000,608000,no,no,yes,no
3720,10003721,110014,61,3.0,Post Graduate,39.0,1048000,1832000,no,no,yes,yes
3721,10003722,110001,30,4.0,Under Graduate,6.0,104000,0,yes,yes,yes,no
3722,10003723,110003,40,1.0,Under Graduate,17.0,480000,784000,no,no,yes,no
3723,10003724,110014,49,1.0,Graduate,27.0,360000,656000,no,no,yes,no
3724,10003725,110011,42,2.0,Post Graduate,20.0,312000,952000,no,no,no,no
3725,10003726,110004,31,4.0,Graduate,6.0,624000,0,no,no,no,no
3726,10003727,110001,37,3.0,Post Graduate,13.0,344000,0,no,no,yes,no
3727,10003728,110003,54,2.0,Under Graduate,30.0,248000,872000,yes,yes,yes,no
3728,10003729,110004,26,3.0,Graduate,3.0,944000,1288000,no,no,no,yes
3729,10003730,110001,41,3.0,Under Graduate,17.0,656000,0,no,no,yes,no
3730,10003731,110014,28,3.0,Under Graduate,6.0,896000,0,no,no,yes,no
3731,10003732,110001,32,1.0,Graduate,8.0,80000,0,no,no,yes,no
3732,10003733,110003,24,2.0,Post Graduate,1.0,144000,760000,no,no,no,no
3733,10003734,110004,56,3.0,Graduate,32.0,576000,0,no,no,yes,no
3734,10003735,110003,41,4.0,Post Graduate,19.0,576000,0,no,no,yes,no
3735,10003736,110014,38,1.0,Under Graduate,14.0,624000,0,no,no,yes,no
3736,10003737,110001,52,3.0,Graduate,30.0,624000,0,no,no,no,no
3737,10003738,110003,42,1.0,Post Graduate,19.0,240000,0,no,no,yes,no
3738,10003739,110003,52,3.0,Under Graduate,28.0,360000,0,no,no,no,no
3739,10003740,110004,37,2.0,Under Graduate,14.0,640000,0,no,no,no,no
3740,10003741,110011,57,1.0,Under Graduate,35.0,1392000,0,no,no,yes,no
3741,10003742,110011,51,2.0,Post Graduate,29.0,408000,0,no,no,yes,no
3742,10003743,110004,30,1.0,Under Graduate,8.0,1448000,0,yes,no,yes,no
3743,10003744,110004,38,4.0,Graduate,14.0,624000,1552000,no,no,yes,no
3744,10003745,110004,52,3.0,Post Graduate,29.0,632000,0,no,no,no,no
3745,10003746,110011,25,1.0,Under Graduate,3.0,952000,944000,no,no,yes,no
3746,10003747,110001,61,4.0,Graduate,39.0,392000,872000,yes,yes,yes,no
3747,10003748,110014,24,3.0,Graduate,0.0,664000,0,no,no,yes,yes
3748,10003749,110004,31,1.0,Graduate,7.0,800000,1008000,no,no,yes,no
3749,10003750,110014,41,3.0,Under Graduate,19.0,560000,0,no,no,yes,no
3750,10003751,110011,55,3.0,Graduate,32.0,416000,0,no,no,yes,no
3751,10003752,110004,24,4.0,Under Graduate,2.0,96000,0,no,no,yes,no
3752,10003753,110014,53,4.0,Post Graduate,30.0,656000,1752000,no,no,no,no
3753,10003754,110011,28,2.0,Graduate,4.0,272000,0,no,no,yes,no
3754,10003755,110001,61,4.0,Post Graduate,37.0,896000,0,no,no,yes,no
3755,10003756,110011,53,3.0,Post Graduate,25.0,336000,0,no,no,yes,no
3756,10003757,110011,33,2.0,Under Graduate,11.0,664000,0,no,no,no,no
3757,10003758,110014,43,1.0,Graduate,21.0,1136000,0,no,no,yes,yes
3758,10003759,110004,45,2.0,Under Graduate,23.0,1592000,0,no,no,yes,no
3759,10003760,110003,29,4.0,Graduate,4.0,232000,968000,no,no,yes,no
3760,10003761,110001,54,3.0,Post Graduate,26.0,560000,2184000,no,no,yes,no
3761,10003762,110003,47,2.0,Post Graduate,24.0,200000,0,no,no,yes,no
3762,10003763,110004,51,2.0,Under Graduate,27.0,672000,0,no,no,yes,no
3763,10003764,110001,60,3.0,Under Graduate,36.0,648000,0,no,no,no,no
3764,10003765,110001,61,2.0,Under Graduate,37.0,120000,0,no,no,no,no
3765,10003766,110011,24,3.0,Post Graduate,0.0,432000,0,no,no,yes,no
3766,10003767,110003,57,4.0,Graduate,35.0,864000,2432000,no,no,yes,yes
3767,10003768,110014,38,4.0,Under Graduate,16.0,664000,0,no,no,yes,no
3768,10003769,110011,40,1.0,Post Graduate,16.0,496000,1360000,yes,no,yes,no
3769,10003770,110003,27,2.0,Under Graduate,4.0,1072000,1632000,no,no,no,no
3770,10003771,110014,38,3.0,Under Graduate,16.0,600000,632000,no,no,no,no
3771,10003772,110014,29,2.0,Graduate,7.0,872000,2728000,no,no,no,no
3772,10003773,110014,33,2.0,Under Graduate,10.0,1216000,0,no,no,yes,no
3773,10003774,110011,60,4.0,Post Graduate,36.0,664000,0,no,yes,no,no
3774,10003775,110011,49,4.0,Post Graduate,26.0,416000,0,no,no,yes,no
3775,10003776,110001,30,2.0,Post Graduate,6.0,248000,0,no,no,yes,no
3776,10003777,110003,25,3.0,Post Graduate,3.0,1080000,3592000,no,no,no,yes
3777,10003778,110003,60,1.0,Under Graduate,37.0,784000,1208000,no,no,yes,no
3778,10003779,110011,64,4.0,Graduate,41.0,112000,0,no,no,no,no
3779,10003780,110014,51,4.0,Under Graduate,27.0,512000,0,no,no,yes,no
3780,10003781,110001,47,2.0,Under Graduate,25.0,872000,0,no,no,no,no
3781,10003782,110001,63,1.0,Under Graduate,40.0,944000,2664000,yes,no,yes,no
3782,10003783,110001,28,4.0,Graduate,5.0,640000,0,no,yes,yes,no
3783,10003784,110014,58,3.0,Post Graduate,34.0,408000,0,no,no,no,no
3784,10003785,110014,28,4.0,Graduate,6.0,920000,0,no,no,yes,yes
3785,10003786,110004,52,1.0,Under Graduate,28.0,664000,0,no,no,yes,no
3786,10003787,110003,52,1.0,Under Graduate,28.0,720000,0,no,no,yes,no
3787,10003788,110003,35,4.0,Under Graduate,12.0,224000,0,yes,yes,yes,no
3788,10003789,110001,30,2.0,Under Graduate,7.0,656000,1768000,no,no,yes,no
3789,10003790,110003,49,3.0,Under Graduate,27.0,192000,0,no,no,yes,no
3790,10003791,110001,44,2.0,Under Graduate,22.0,568000,0,no,no,yes,no
3791,10003792,110011,39,1.0,Under Graduate,17.0,640000,0,no,no,no,no
3792,10003793,110001,60,4.0,Post Graduate,36.0,872000,0,no,no,yes,no
3793,10003794,110004,52,1.0,Under Graduate,28.0,1120000,0,no,no,yes,no
3794,10003795,110004,50,4.0,Graduate,27.0,312000,0,no,yes,yes,no
3795,10003796,110004,49,1.0,Graduate,25.0,312000,784000,no,no,yes,no
3796,10003797,110004,22,3.0,Graduate,-2.0,400000,0,no,yes,no,no
3797,10003798,110004,59,2.0,Under Graduate,35.0,248000,0,no,no,yes,no
3798,10003799,110003,53,3.0,Post Graduate,25.0,280000,1152000,no,no,yes,no
3799,10003800,110004,35,4.0,Under Graduate,11.0,352000,0,no,no,no,no
3800,10003801,110014,62,1.0,Post Graduate,38.0,280000,0,no,no,yes,no
3801,10003802,110011,32,2.0,Under Graduate,8.0,160000,848000,no,no,yes,no
3802,10003803,110011,29,4.0,Graduate,7.0,80000,0,no,no,yes,no
3803,10003804,110011,40,4.0,Post Graduate,18.0,664000,0,no,no,yes,no
3804,10003805,110014,45,2.0,Under Graduate,22.0,1624000,0,no,no,yes,no
3805,10003806,110011,27,3.0,Under Graduate,5.0,672000,0,no,no,no,no
3806,10003807,110003,32,4.0,Under Graduate,8.0,328000,0,no,no,no,no
3807,10003808,110003,34,2.0,Under Graduate,11.0,1312000,0,no,no,yes,no
3808,10003809,110014,32,2.0,Under Graduate,10.0,1216000,0,no,no,no,no
3809,10003810,110001,24,4.0,Under Graduate,2.0,496000,0,no,yes,no,no
3810,10003811,110003,46,4.0,Under Graduate,24.0,96000,712000,no,no,no,no
3811,10003812,110003,45,4.0,Under Graduate,23.0,224000,0,no,no,yes,no
3812,10003813,110003,37,1.0,Under Graduate,13.0,416000,0,no,no,no,no
3813,10003814,110001,60,3.0,Graduate,37.0,152000,776000,no,no,yes,no
3814,10003815,110011,32,3.0,Under Graduate,9.0,280000,0,no,no,no,no
3815,10003816,110003,41,4.0,Under Graduate,19.0,224000,768000,no,no,yes,no
3816,10003817,110011,53,3.0,Graduate,30.0,560000,0,no,no,yes,no
3817,10003818,110014,63,1.0,Under Graduate,40.0,1120000,0,no,no,no,no
3818,10003819,110014,24,4.0,Post Graduate,0.0,816000,0,no,no,no,no
3819,10003820,110004,55,4.0,Post Graduate,27.0,400000,0,no,no,yes,no
3820,10003821,110011,30,3.0,Under Graduate,7.0,488000,1640000,no,no,yes,no
3821,10003822,110001,33,2.0,Graduate,9.0,1504000,2072000,no,no,yes,yes
3822,10003823,110003,61,4.0,Post Graduate,33.0,1424000,0,no,no,no,yes
3823,10003824,110003,47,4.0,Graduate,25.0,352000,1552000,no,no,yes,no
3824,10003825,110001,21,4.0,Under Graduate,-1.0,96000,0,no,yes,no,no
3825,10003826,110011,28,4.0,Under Graduate,6.0,552000,1504000,no,no,no,no
3826,10003827,110014,41,1.0,Under Graduate,19.0,1056000,0,no,no,no,no
3827,10003828,110003,37,2.0,Under Graduate,14.0,1024000,1568000,no,no,yes,no
3828,10003829,110001,29,4.0,Under Graduate,6.0,352000,976000,no,no,yes,no
3829,10003830,110004,63,1.0,Post Graduate,39.0,352000,0,no,no,yes,no
3830,10003831,110011,32,2.0,Post Graduate,8.0,272000,0,no,yes,yes,no
3831,10003832,110004,35,2.0,Under Graduate,12.0,1056000,0,no,no,no,no
3832,10003833,110014,60,2.0,Under Graduate,38.0,1264000,0,no,no,no,no
3833,10003834,110014,31,1.0,Under Graduate,9.0,664000,0,no,no,yes,no
3834,10003835,110003,46,1.0,Post Graduate,22.0,224000,600000,no,no,yes,no
3835,10003836,110001,31,3.0,Post Graduate,9.0,1048000,0,no,yes,no,yes
3836,10003837,110004,43,3.0,Graduate,19.0,248000,0,no,no,yes,no
3837,10003838,110003,42,4.0,Graduate,19.0,320000,0,no,no,yes,no
3838,10003839,110011,35,2.0,Under Graduate,11.0,568000,1016000,no,yes,no,no
3839,10003840,110004,29,2.0,Post Graduate,5.0,336000,0,no,no,yes,no
3840,10003841,110011,54,3.0,Graduate,31.0,280000,912000,no,no,no,no
3841,10003842,110014,28,2.0,Under Graduate,4.0,648000,0,no,no,yes,no
3842,10003843,110001,59,2.0,Under Graduate,35.0,728000,0,no,no,yes,no
3843,10003844,110001,30,4.0,Graduate,7.0,1032000,0,no,no,no,yes
3844,10003845,110001,49,1.0,Under Graduate,27.0,600000,0,no,no,no,no
3845,10003846,110011,24,4.0,Graduate,1.0,432000,1840000,no,no,no,no
3846,10003847,110011,29,1.0,Under Graduate,5.0,344000,0,no,no,no,no
3847,10003848,110001,41,4.0,Graduate,18.0,752000,0,no,no,no,no
3848,10003849,110001,55,4.0,Post Graduate,32.0,672000,0,no,no,no,no
3849,10003850,110011,40,1.0,Graduate,18.0,272000,0,no,yes,no,no
3850,10003851,110014,46,4.0,Under Graduate,23.0,120000,0,no,no,yes,no
3851,10003852,110001,44,2.0,Post Graduate,21.0,792000,1552000,no,no,yes,no
3852,10003853,110003,31,1.0,Graduate,7.0,120000,656000,yes,yes,yes,no
3853,10003854,110001,43,4.0,Post Graduate,21.0,664000,0,no,no,yes,no
3854,10003855,110014,29,4.0,Post Graduate,6.0,664000,0,no,no,yes,no
3855,10003856,110011,40,1.0,Under Graduate,18.0,1144000,0,no,yes,yes,no
3856,10003857,110003,54,4.0,Post Graduate,30.0,648000,0,no,no,yes,no
3857,10003858,110014,61,1.0,Graduate,39.0,312000,0,no,no,no,no
3858,10003859,110001,40,2.0,Graduate,18.0,1264000,2216000,no,no,no,yes
3859,10003860,110011,48,1.0,Post Graduate,24.0,496000,0,no,no,no,no
3860,10003861,110001,29,2.0,Under Graduate,6.0,512000,0,no,no,yes,no
3861,10003862,110014,63,1.0,Graduate,40.0,232000,0,no,no,no,no
3862,10003863,110014,58,3.0,Under Graduate,34.0,512000,0,no,no,yes,no
3863,10003864,110004,32,4.0,Graduate,10.0,168000,0,no,no,yes,no
3864,10003865,110011,60,2.0,Post Graduate,32.0,1136000,0,no,no,no,yes
3865,10003866,110003,54,3.0,Under Graduate,30.0,512000,0,no,no,no,no
3866,10003867,110004,49,4.0,Under Graduate,25.0,320000,0,no,yes,no,no
3867,10003868,110003,42,3.0,Graduate,19.0,488000,0,no,no,no,no
3868,10003869,110003,39,1.0,Post Graduate,16.0,352000,0,no,no,no,no
3869,10003870,110014,41,3.0,Graduate,16.0,624000,1288000,no,no,yes,no
3870,10003871,110003,23,2.0,Post Graduate,0.0,200000,0,no,no,no,no
3871,10003872,110004,38,2.0,Under Graduate,16.0,1000000,0,no,no,no,no
3872,10003873,110001,51,2.0,Post Graduate,29.0,504000,0,no,no,yes,no
3873,10003874,110001,52,1.0,Post Graduate,30.0,432000,1480000,no,no,yes,no
3874,10003875,110003,34,2.0,Under Graduate,12.0,736000,1472000,no,no,no,no
3875,10003876,110011,24,2.0,Under Graduate,2.0,952000,3048000,no,no,yes,no
3876,10003877,110004,33,1.0,Graduate,11.0,320000,0,no,no,yes,no
3877,10003878,110003,27,1.0,Under Graduate,4.0,328000,0,no,no,no,no
3878,10003879,110001,33,2.0,Under Graduate,11.0,648000,0,no,no,yes,no
3879,10003880,110011,26,3.0,Under Graduate,4.0,808000,2160000,no,no,no,no
3880,10003881,110003,46,4.0,Graduate,24.0,200000,0,no,no,no,no
3881,10003882,110014,44,1.0,Graduate,20.0,440000,0,no,yes,no,no
3882,10003883,110001,29,1.0,Post Graduate,7.0,344000,1328000,no,no,no,no
3883,10003884,110004,38,2.0,Graduate,16.0,784000,784000,no,no,yes,no
3884,10003885,110004,25,4.0,Post Graduate,1.0,896000,3216000,no,no,yes,no
3885,10003886,110001,30,4.0,Post Graduate,2.0,552000,816000,no,no,yes,no
3886,10003887,110011,65,4.0,Graduate,43.0,632000,1720000,yes,no,yes,no
3887,10003888,110003,22,2.0,Under Graduate,-2.0,944000,0,no,yes,yes,no
3888,10003889,110011,43,3.0,Graduate,18.0,648000,2008000,no,no,yes,no
3889,10003890,110003,24,1.0,Graduate,0.0,152000,968000,no,no,yes,no
3890,10003891,110003,40,2.0,Post Graduate,17.0,1112000,0,no,no,yes,yes
3891,10003892,110001,63,3.0,Graduate,40.0,504000,0,no,no,yes,no
3892,10003893,110014,57,2.0,Under Graduate,33.0,816000,0,no,no,yes,no
3893,10003894,110014,28,4.0,Graduate,5.0,320000,0,no,no,yes,no
3894,10003895,110001,30,1.0,Under Graduate,6.0,352000,648000,no,no,yes,no
3895,10003896,110014,34,3.0,Under Graduate,12.0,472000,1728000,no,no,no,no
3896,10003897,110014,46,2.0,Under Graduate,24.0,1792000,0,yes,no,yes,no
3897,10003898,110014,54,2.0,Post Graduate,31.0,512000,0,no,no,no,no
3898,10003899,110003,42,2.0,Under Graduate,20.0,1032000,0,no,no,yes,no
3899,10003900,110001,58,1.0,Under Graduate,34.0,344000,0,no,no,yes,no
3900,10003901,110004,49,3.0,Under Graduate,27.0,96000,0,yes,yes,yes,no
3901,10003902,110004,32,3.0,Graduate,10.0,424000,0,no,no,yes,no
3902,10003903,110014,43,2.0,Post Graduate,21.0,312000,0,no,no,no,no
3903,10003904,110001,45,1.0,Under Graduate,23.0,520000,0,no,no,no,no
3904,10003905,110014,27,1.0,Post Graduate,5.0,144000,752000,no,no,yes,no
3905,10003906,110003,50,1.0,Post Graduate,28.0,440000,0,no,no,no,no
3906,10003907,110014,59,1.0,Post Graduate,35.0,480000,0,no,no,yes,no
3907,10003908,110014,38,2.0,Under Graduate,14.0,336000,1496000,no,no,yes,no
3908,10003909,110003,22,3.0,Graduate,0.0,352000,0,no,no,no,no
3909,10003910,110001,31,2.0,Under Graduate,7.0,888000,0,no,no,yes,no
3910,10003911,110011,31,1.0,Under Graduate,8.0,496000,0,no,no,yes,no
3911,10003912,110004,50,2.0,Post Graduate,26.0,352000,1184000,no,no,no,no
3912,10003913,110011,38,1.0,Post Graduate,14.0,552000,0,no,no,no,no
3913,10003914,110004,43,3.0,Post Graduate,20.0,496000,1376000,no,no,yes,no
3914,10003915,110011,25,1.0,Graduate,3.0,280000,0,no,no,no,no
3915,10003916,110003,36,1.0,Under Graduate,13.0,728000,0,no,no,yes,no
3916,10003917,110003,48,1.0,Under Graduate,26.0,96000,768000,no,no,no,no
3917,10003918,110001,39,3.0,Under Graduate,15.0,712000,2336000,no,no,yes,no
3918,10003919,110004,58,4.0,Graduate,34.0,520000,0,no,yes,yes,no
3919,10003920,110011,62,2.0,Post Graduate,34.0,1432000,3200000,no,no,no,yes
3920,10003921,110014,32,2.0,Post Graduate,8.0,656000,0,yes,yes,yes,no
3921,10003922,110014,28,1.0,Under Graduate,6.0,384000,0,no,no,yes,no
3922,10003923,110001,29,4.0,Graduate,4.0,160000,0,no,no,yes,no
3923,10003924,110001,39,1.0,Post Graduate,15.0,728000,2640000,no,yes,yes,no
3924,10003925,110014,59,2.0,Under Graduate,37.0,976000,0,no,no,yes,no
3925,10003926,110014,40,1.0,Post Graduate,18.0,176000,0,no,no,yes,no
3926,10003927,110004,46,2.0,Under Graduate,23.0,344000,0,no,no,yes,no
3927,10003928,110014,57,4.0,Under Graduate,34.0,304000,0,no,no,no,no
3928,10003929,110001,55,3.0,Under Graduate,33.0,488000,0,no,no,yes,no
3929,10003930,110003,35,4.0,Graduate,13.0,264000,0,no,no,no,no
3930,10003931,110003,51,1.0,Under Graduate,27.0,1160000,2760000,no,no,no,no
3931,10003932,110004,51,1.0,Under Graduate,27.0,1360000,0,no,no,yes,no
3932,10003933,110003,24,3.0,Graduate,2.0,440000,0,no,no,yes,no
3933,10003934,110011,37,1.0,Post Graduate,14.0,320000,0,no,no,yes,no
3934,10003935,110004,33,2.0,Under Graduate,11.0,544000,1008000,no,no,no,no
3935,10003936,110001,57,3.0,Under Graduate,33.0,424000,0,no,no,yes,no
3936,10003937,110003,41,3.0,Post Graduate,18.0,504000,0,no,yes,no,no
3937,10003938,110001,37,2.0,Under Graduate,15.0,984000,736000,no,no,no,no
3938,10003939,110004,47,2.0,Under Graduate,24.0,104000,0,no,no,yes,no
3939,10003940,110001,45,4.0,Under Graduate,23.0,96000,816000,no,no,no,no
3940,10003941,110001,39,2.0,Under Graduate,17.0,424000,816000,no,no,yes,no
3941,10003942,110014,55,1.0,Graduate,33.0,632000,2352000,no,no,yes,no
3942,10003943,110001,40,1.0,Graduate,17.0,712000,1360000,no,no,yes,no
3943,10003944,110003,59,1.0,Graduate,36.0,1504000,0,no,no,no,yes
3944,10003945,110001,54,3.0,Post Graduate,26.0,496000,0,no,no,yes,no
3945,10003946,110014,27,3.0,Post Graduate,3.0,984000,3424000,no,no,yes,yes
3946,10003947,110014,23,3.0,Graduate,-1.0,320000,0,no,no,yes,no
3947,10003948,110011,30,4.0,Post Graduate,8.0,952000,0,no,no,yes,yes
3948,10003949,110014,35,4.0,Graduate,12.0,984000,2024000,yes,no,yes,yes
3949,10003950,110003,29,1.0,Graduate,5.0,184000,0,no,no,yes,no
3950,10003951,110003,36,1.0,Post Graduate,14.0,496000,2040000,no,no,yes,no
3951,10003952,110001,38,3.0,Under Graduate,14.0,552000,848000,no,no,yes,no
3952,10003953,110003,59,2.0,Under Graduate,36.0,992000,0,no,yes,no,no
3953,10003954,110001,48,4.0,Post Graduate,26.0,416000,0,no,no,no,no
3954,10003955,110014,30,2.0,Under Graduate,7.0,1072000,0,no,no,no,no
3955,10003956,110011,60,1.0,Graduate,36.0,464000,0,no,no,no,no
3956,10003957,110001,60,3.0,Graduate,37.0,360000,1600000,no,no,yes,no
3957,10003958,110003,38,4.0,Graduate,15.0,600000,0,no,no,yes,no
3958,10003959,110003,57,4.0,Graduate,34.0,184000,624000,no,no,no,no
3959,10003960,110003,41,3.0,Under Graduate,19.0,984000,0,no,no,yes,yes
3960,10003961,110004,60,3.0,Under Graduate,37.0,384000,0,no,no,no,no
3961,10003962,110001,46,1.0,Under Graduate,22.0,1160000,1120000,no,no,yes,no
3962,10003963,110011,27,1.0,Post Graduate,5.0,248000,0,no,no,no,no
3963,10003964,110004,56,3.0,Post Graduate,32.0,304000,0,no,no,yes,no
3964,10003965,110014,41,4.0,Post Graduate,18.0,624000,0,no,no,no,no
3965,10003966,110011,37,2.0,Under Graduate,15.0,752000,0,no,no,yes,no
3966,10003967,110011,31,1.0,Post Graduate,7.0,672000,0,no,no,yes,no
3967,10003968,110014,38,1.0,Post Graduate,15.0,176000,0,no,no,yes,no
3968,10003969,110001,26,4.0,Under Graduate,3.0,624000,0,no,no,yes,no
3969,10003970,110011,36,3.0,Graduate,11.0,600000,0,no,no,yes,no
3970,10003971,110003,63,3.0,Under Graduate,40.0,568000,0,no,no,no,no
3971,10003972,110004,33,1.0,Post Graduate,11.0,192000,0,no,no,yes,no
3972,10003973,110003,27,2.0,Under Graduate,5.0,896000,0,no,no,yes,no
3973,10003974,110001,59,1.0,Graduate,35.0,424000,1336000,no,no,yes,no
3974,10003975,110004,44,1.0,Post Graduate,21.0,328000,0,no,no,no,no
3975,10003976,110014,48,1.0,Graduate,23.0,200000,0,no,no,yes,no
3976,10003977,110001,58,4.0,Graduate,33.0,336000,1552000,no,no,yes,no
3977,10003978,110003,52,3.0,Graduate,27.0,408000,904000,yes,yes,yes,no
3978,10003979,110001,41,2.0,Graduate,18.0,152000,0,no,no,yes,no
3979,10003980,110004,36,2.0,Under Graduate,14.0,720000,2064000,yes,yes,yes,no
3980,10003981,110004,44,4.0,Graduate,22.0,712000,0,no,no,yes,no
3981,10003982,110004,62,3.0,Under Graduate,39.0,176000,0,yes,yes,yes,no
3982,10003983,110011,22,1.0,Under Graduate,0.0,952000,0,no,no,yes,no
3983,10003984,110014,37,4.0,Post Graduate,13.0,744000,0,no,no,yes,yes
3984,10003985,110001,32,4.0,Under Graduate,8.0,144000,0,no,no,no,no
3985,10003986,110014,63,1.0,Post Graduate,40.0,256000,960000,no,no,yes,no
3986,10003987,110001,36,3.0,Post Graduate,14.0,1456000,0,yes,no,yes,yes
3987,10003988,110003,60,2.0,Post Graduate,36.0,152000,0,no,no,yes,no
3988,10003989,110001,57,1.0,Post Graduate,35.0,680000,0,yes,no,no,yes
3989,10003990,110014,47,4.0,Graduate,25.0,720000,0,no,yes,yes,no
3990,10003991,110004,55,2.0,Under Graduate,32.0,472000,1072000,no,no,yes,no
3991,10003992,110014,62,1.0,Under Graduate,38.0,672000,0,no,no,no,no
